granary_id,heap_id,grid_x,grid_y,grid_z,detection_time,forecast_day,predicted_temp
蚬冈库,P1-1-01堆位,5,4,6,2025-06-27 02:01:14,1,19.72896530186183
蚬冈库,P2-1-01堆位,5,4,4,2025-06-27 02:01:14,1,19.532823354661016
蚬冈库,P1-1-01堆位,4,3,2,2025-06-27 02:01:14,1,16.006860263300812
蚬冈库,P1-1-01堆位,4,3,1,2025-06-27 02:01:14,1,22.767732704021487
蚬冈库,P1-1-01堆位,4,2,6,2025-06-27 02:01:14,1,19.011203514925334
蚬冈库,P1-1-01堆位,4,2,5,2025-06-27 02:01:14,1,16.48054298818215
蚬冈库,P1-1-01堆位,4,2,4,2025-06-27 02:01:14,1,16.247022922563403
蚬冈库,P1-1-01堆位,4,2,3,2025-06-27 02:01:14,1,16.247093992779856
蚬冈库,P1-1-01堆位,4,2,2,2025-06-27 02:01:14,1,16.49846064932523
蚬冈库,P1-1-01堆位,4,2,1,2025-06-27 02:01:14,1,23.268182442361173
蚬冈库,P1-1-01堆位,4,1,6,2025-06-27 02:01:14,1,27.305205704918894
蚬冈库,P1-1-01堆位,4,1,5,2025-06-27 02:01:14,1,26.33212756928454
蚬冈库,P1-1-01堆位,4,1,4,2025-06-27 02:01:14,1,27.38638435829881
蚬冈库,P1-1-01堆位,4,1,3,2025-06-27 02:01:14,1,27.317180082636213
蚬冈库,P1-1-01堆位,4,3,3,2025-06-27 02:01:14,1,16.006860263300812
蚬冈库,P1-1-01堆位,4,1,2,2025-06-27 02:01:14,1,24.67288447095814
蚬冈库,P1-1-01堆位,3,4,6,2025-06-27 02:01:14,1,19.856620129837136
蚬冈库,P1-1-01堆位,3,4,5,2025-06-27 02:01:14,1,19.718446596287002
蚬冈库,P1-1-01堆位,3,4,4,2025-06-27 02:01:14,1,19.244914110147377
蚬冈库,P1-1-01堆位,3,4,3,2025-06-27 02:01:14,1,19.689505812209543
蚬冈库,P1-1-01堆位,3,4,2,2025-06-27 02:01:14,1,20.23094445073473
蚬冈库,P1-1-01堆位,3,4,1,2025-06-27 02:01:14,1,18.50665103957076
蚬冈库,P1-1-01堆位,3,3,6,2025-06-27 02:01:14,1,16.995305871018765
蚬冈库,P1-1-01堆位,3,3,5,2025-06-27 02:01:14,1,15.49761003935197
蚬冈库,P1-1-01堆位,3,3,4,2025-06-27 02:01:14,1,15.257025847040438
蚬冈库,P1-1-01堆位,3,3,3,2025-06-27 02:01:14,1,15.753049133087822
蚬冈库,P1-1-01堆位,3,3,2,2025-06-27 02:01:14,1,16.24642292039946
蚬冈库,P1-1-01堆位,3,3,1,2025-06-27 02:01:14,1,16.747589337907943
蚬冈库,P1-1-01堆位,4,1,1,2025-06-27 02:01:14,1,23.77648426402905
蚬冈库,P1-1-01堆位,3,2,6,2025-06-27 02:01:14,1,16.99390474424989
蚬冈库,P1-1-01堆位,4,3,4,2025-06-27 02:01:14,1,15.792091685072908
蚬冈库,P1-1-01堆位,4,3,6,2025-06-27 02:01:14,1,19.006455745722302
蚬冈库,P1-1-01堆位,5,4,2,2025-06-27 02:01:14,1,20.230298206110536
